,Customer_ID,Credit_Utilization_Ratio,Outstanding_Debt,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Mortgage Loan,Home Equity Loan,Auto Loan,Student Loan,Personal Loan,Payday Loan,Debt Consolidation Loan,Credit-Builder Loan,Occupation,Age,Annual_Income
2288,CUS_0x3404,30.57380983083333,661.03,13.0,1.0,18.833333333333332,11.5,0,0,0,0,0,0,0,0,Architect,34.0,17738.305
2289,CUS_0x3407,30.31468457,1889.3100000000002,19.0,4.0,14.583333333333334,14.333333333333334,0,1,0,1,0,1,0,0,Writer,22.0,19243.9
2290,CUS_0x340b,35.092734093333334,1654.05,21.0,7.0,36.25,21.11111111111111,0,1,0,1,0,0,0,1,Entrepreneur,39.0,64790.24
2291,CUS_0x340e,32.04861822666667,336.54,18.0,3.0,7.583333333333333,14.272727272727273,1,0,1,1,0,0,0,0,Writer,39.0,106119.68
2292,CUS_0x3410,31.670894711666666,2470.61,22.0,6.0,53.333333333333336,53.666666666666664,0,0,0,1,1,1,1,0,Architect,20.0,54834.69
2293,CUS_0x3415,31.664184339166667,2524.17,26.0,2.0,22.25,57.72727272727273,0,0,1,1,0,0,0,0,Manager,25.0,7472.54
2294,CUS_0x3420,31.886049522500002,517.07,10.0,3.0,19.333333333333332,18.4,0,0,0,1,1,0,1,0,Musician,36.0,11482.565
2295,CUS_0x3422,29.498535634166668,1053.65,10.0,4.0,17.583333333333332,15.916666666666666,0,0,0,0,1,1,1,0,Journalist,56.0,17510.865
2296,CUS_0x342a,32.753457571666665,198.53,12.0,3.0,14.583333333333334,14.333333333333334,0,0,0,0,0,1,1,0,Lawyer,35.0,66169.56
2297,CUS_0x3430,29.852657269999998,955.15,9.0,0.0,25.083333333333332,10.454545454545455,0,0,0,0,0,0,0,0,Manager,53.0,15285.495
2298,CUS_0x3433,29.6094283975,442.21,1.0,0.0,8.416666666666666,9.083333333333334,0,0,0,0,0,0,0,0,Lawyer,55.0,14726.775
2299,CUS_0x3434,32.96281866583333,1791.5600000000002,29.0,4.0,27.583333333333332,23.90909090909091,0,0,1,0,0,1,0,1,Teacher,18.0,20380.41
2300,CUS_0x3435,30.63091597916667,2716.57,29.0,7.0,17.916666666666668,24.90909090909091,0,0,1,0,1,1,0,0,Lawyer,17.0,29840.22
2301,CUS_0x3439,33.200040720833336,1263.31,6.0,2.0,1.9166666666666667,4.416666666666667,0,0,1,0,0,0,0,0,Doctor,49.0,29112.32
2302,CUS_0x343d,33.593382320833335,2136.31,16.0,4.0,22.0,9.818181818181818,0,1,1,0,1,1,0,0,Architect,43.0,16021.14
2303,CUS_0x3442,34.637126439999996,1.42,15.0,0.0,22.166666666666668,16.166666666666668,0,0,0,0,0,0,0,0,Scientist,48.0,18186.22
2304,CUS_0x344a,32.75681388583333,4975.63,19.0,5.0,55.25,19.083333333333332,0,1,1,0,1,1,0,1,Teacher,40.0,14210.27
2305,CUS_0x344e,34.03788205,268.83,17.0,0.0,29.0,19.90909090909091,0,0,0,0,0,0,0,0,Developer,50.0,27587.1
2306,CUS_0x345b,29.3369835475,471.81,14.0,4.0,18.916666666666668,16.166666666666668,0,1,0,1,0,0,0,1,Musician,41.0,11993705.0
2307,CUS_0x345e,30.150828289166668,2224.91,30.0,6.0,39.5,15.0,0,0,1,1,0,0,0,1,Manager,37.0,83265.72
2308,CUS_0x3463,32.98411966333333,2685.23,10.0,3.0,25.083333333333332,58.36363636363637,0,0,0,1,0,1,0,1,Scientist,28.0,59110.84
2309,CUS_0x3468,31.572358101666666,683.6,7.0,0.0,12.0,16.25,0,0,0,0,0,0,0,0,Writer,30.0,32506.42
2310,CUS_0x346d,33.40896064,453.3999999999999,18.0,2.0,29.916666666666668,14.090909090909092,0,1,1,0,0,0,0,0,Manager,33.0,36136.49
2311,CUS_0x346e,32.23800758416667,1164.7,2.0,3.0,2.5833333333333335,11.0,0,0,0,0,0,1,0,0,MediaManager,31.0,121684.36
2312,CUS_0x3474,35.542428870833334,194.96,9.0,1.0,2.4166666666666665,1.9,0,0,0,0,0,1,0,0,Entrepreneur,39.0,115800.54
2313,CUS_0x3475,29.45235980833333,4555.72,17.0,7.0,15.25,22.0,0,0,1,1,1,0,1,1,Musician,27.0,36783.38
2314,CUS_0x347b,28.489034320000002,1793.04,31.0,5.0,16.333333333333332,18.666666666666668,0,1,0,1,1,0,0,1,Engineer,30.0,17816.79
2315,CUS_0x347c,30.518429038333334,4681.43,16.0,6.0,31.0,23.333333333333332,1,0,0,0,0,1,1,1,Teacher,33.0,66460.6
2316,CUS_0x347d,32.98271703333334,258.04,16.0,6.0,23.833333333333332,10.0,0,0,1,1,1,0,0,0,Entrepreneur,15.0,30305.19
2317,CUS_0x3482,33.29838260333333,3838.1999999999994,16.0,6.0,21.75,18.916666666666668,0,1,1,0,1,1,1,0,Teacher,32.0,8107.295
2318,CUS_0x3486,29.7946373525,1099.66,17.0,2.0,9.333333333333334,17.90909090909091,0,0,0,0,1,0,1,0,Scientist,54.0,22116.64
2319,CUS_0x3489,31.89489850833333,353.01,12.0,4.0,7.333333333333333,2.8181818181818183,1,0,0,1,0,0,0,1,Mechanic,48.0,106520.64
2320,CUS_0x348a,30.62782708583333,1035.87,7.0,2.0,11.583333333333334,1.5,0,0,0,1,0,1,0,0,MediaManager,24.0,16955.675
2321,CUS_0x3490,32.360097615,271.3,15.0,0.0,17.25,17.416666666666668,0,0,0,0,0,0,0,0,Journalist,47.0,22159.95
2322,CUS_0x3499,30.60153457583333,296.54,17.0,0.0,14.666666666666666,12.4,0,0,0,0,0,0,0,0,Architect,50.0,15217.59
2323,CUS_0x349b,37.153598789166665,559.35,11.0,2.0,3.9166666666666665,10.333333333333334,0,1,0,1,0,0,0,0,MediaManager,35.0,13571430.0
2324,CUS_0x34a2,31.693124470833336,1127.32,7.0,4.0,19.916666666666668,17.0,0,1,0,0,1,0,1,0,Journalist,49.0,36603.85
2325,CUS_0x34a3,30.073732920833333,4283.59,30.0,6.0,59.083333333333336,62.63636363636363,0,1,0,1,1,1,0,1,Teacher,40.0,14407.92
2326,CUS_0x34a8,30.59159201583333,231.16,12.0,3.0,15.583333333333334,11.090909090909092,0,0,0,0,1,0,1,1,Developer,26.0,81566.25
2327,CUS_0x34a9,33.39874952333333,1352.22,10.0,4.0,24.5,4.7272727272727275,0,1,0,1,1,0,0,0,Mechanic,23.0,87692.85
2328,CUS_0x34aa,32.674275531666666,4987.19,34.0,5.0,35.583333333333336,22.083333333333332,1,0,1,0,1,1,0,1,Journalist,26.0,20833.19
2329,CUS_0x34ad,35.417387481666665,508.8500000000001,8.0,0.0,11.0,14.4,0,0,0,0,0,0,0,0,Engineer,23.0,107334.88
2330,CUS_0x34b1,31.211626224166665,1089.0,14.0,6.0,7.916666666666667,10.0,1,0,0,0,1,1,1,0,Journalist,26.0,60185.82
2331,CUS_0x34b5,34.484063639999995,1132.1,10.0,2.0,27.833333333333332,14.0,0,0,0,0,1,0,1,0,Engineer,46.0,139383.6
2332,CUS_0x34b6,28.90235957666667,4381.33,16.0,6.0,16.916666666666668,16.636363636363637,1,0,0,1,0,1,0,0,Musician,27.0,30726.96
2333,CUS_0x34be,35.47745523416666,358.8500000000001,20.0,1.0,9.25,7.916666666666667,0,0,0,0,0,0,0,1,Engineer,30.0,129800.32
2334,CUS_0x34c8,33.35760601916667,492.07,15.0,6.0,29.083333333333332,16.90909090909091,0,0,0,1,1,1,0,1,Accountant,30.0,45250.17
2335,CUS_0x34c9,32.254087534166665,2870.92,17.0,8.0,61.083333333333336,20.7,1,1,1,0,0,1,0,1,Entrepreneur,35.0,7200.005
2336,CUS_0x34ce,29.557353819166668,3376.44,16.0,5.0,28.083333333333332,21.90909090909091,0,0,0,1,0,1,0,1,Architect,37.0,29827.76
2337,CUS_0x34d2,30.247891249166667,1263.77,16.0,3.0,17.083333333333332,13.0,0,0,0,1,0,1,1,0,Mechanic,35.0,24095.19
2338,CUS_0x34d6,31.265583380833334,1475.43,1.0,4.0,13.5,6.181818181818182,0,0,1,0,0,0,0,1,Engineer,51.0,129308.52
2339,CUS_0x34d7,33.987184945,551.85,7.0,0.0,9.916666666666666,15.181818181818182,0,0,0,0,0,0,0,0,Mechanic,38.0,36821.0
2340,CUS_0x34e1,29.962741440000002,1937.91,30.0,6.0,36.416666666666664,21.5,1,0,0,0,0,0,0,1,Mechanic,40.0,15605.73
2341,CUS_0x34e9,31.824794520833333,1312.43,28.0,2.0,16.25,20.0,0,0,0,0,1,0,0,0,Manager,46.0,34323.86
2342,CUS_0x34ed,31.496982362500002,1201.14,6.0,2.0,8.5,3.6666666666666665,0,0,0,0,0,0,0,1,Journalist,40.0,20138.945
2343,CUS_0x34f2,32.577269566666665,1325.46,17.0,4.0,20.333333333333332,8.8,0,0,1,1,1,0,0,0,Accountant,24.0,40108.06
2344,CUS_0x34fa,31.874416865,2636.54,25.0,2.0,32.0,56.45454545454545,0,0,1,0,1,0,0,0,Mechanic,35.0,60303.3
2345,CUS_0x34fb,30.0408389,1920.74,25.0,2.0,26.916666666666668,10.1,1,0,0,0,0,1,0,0,Developer,36.0,14360.31
2346,CUS_0x3507,31.6397255225,1736.21,17.0,4.0,40.916666666666664,15.833333333333334,0,0,0,0,1,1,0,1,Engineer,20.0,59459.07
2347,CUS_0x350e,33.10913223166667,386.42,10.0,1.0,11.666666666666666,1.3636363636363635,0,0,0,0,0,0,0,0,Mechanic,44.0,106154.46
2348,CUS_0x3513,32.087488371666666,1446.74,19.0,6.0,21.166666666666668,17.6,1,1,1,0,0,0,1,0,Accountant,30.0,83037.36
2349,CUS_0x3518,31.486256110833335,1464.74,8.0,3.0,15.5,2.0,1,0,1,0,1,0,0,0,Writer,33.0,38250.71
2350,CUS_0x351d,35.49241637083333,48.79,19.0,2.0,5.416666666666667,8.916666666666666,0,0,0,0,0,1,0,1,Musician,41.0,146771.72
2351,CUS_0x351f,31.86725305666667,15.18,15.0,4.0,25.333333333333332,8.083333333333334,1,1,1,0,0,0,1,0,Musician,41.0,19700.29
2352,CUS_0x3525,30.540467455833333,1396.07,7.0,3.0,13.916666666666666,10.666666666666666,0,0,0,0,0,1,1,0,Journalist,24.0,20324.355
2353,CUS_0x3528,34.037764896666665,1436.59,7.0,4.0,6.0,39.90909090909091,0,1,1,0,1,0,0,1,Journalist,56.0,23794.07
2354,CUS_0x352b,32.04693260333333,2530.46,17.0,2.0,16.75,12.0,0,1,0,0,1,0,0,0,Doctor,45.0,15148.98
2355,CUS_0x352f,34.305534845833336,1852.75,11.0,6.0,19.583333333333332,20.09090909090909,1,1,1,1,0,0,0,1,Teacher,15.0,14015.32
2356,CUS_0x3530,34.655551679999995,1404.99,16.0,4.0,32.916666666666664,22.181818181818183,1,0,0,0,1,0,0,1,Journalist,30.0,43200.9
2357,CUS_0x3533,29.874351216666668,2358.09,18.0,6.0,19.666666666666668,54.666666666666664,1,1,0,1,1,0,0,1,Architect,36.0,50155.74
2358,CUS_0x3537,31.515453413333333,240.24,7.0,5.0,7.666666666666667,11.272727272727273,1,0,0,1,1,0,1,0,Developer,30.0,42541.92
2359,CUS_0x3539,32.86271601,1468.28,10.0,0.0,8.916666666666666,5.818181818181818,0,0,0,0,0,0,0,0,Manager,30.0,43391.96
2360,CUS_0x353a,29.740362839166664,1466.43,18.0,2.0,32.833333333333336,15.75,1,0,0,0,0,1,0,0,Teacher,38.0,15785.04
2361,CUS_0x3542,32.84152574416667,4176.67,30.0,5.0,20.0,20.727272727272727,1,0,1,0,0,1,0,0,Writer,24.0,20455.92
2362,CUS_0x354b,33.04926607083333,1051.33,7.0,1.0,10.666666666666666,10.272727272727273,0,0,0,0,0,0,1,0,MediaManager,25.0,55263.82
2363,CUS_0x3551,32.17569046416667,1793.37,31.0,2.0,17.0,20.1,1,1,0,0,0,0,0,0,Mechanic,20.0,19797.56
2364,CUS_0x3553,32.89760659333333,107.41000000000001,12.0,0.0,17.833333333333332,8.090909090909092,0,0,0,0,0,0,0,0,Musician,27.0,97791.42
2365,CUS_0x3554,31.67919263916667,49.62,6.0,1.0,30.166666666666668,8.583333333333334,0,0,0,0,1,0,0,0,Manager,37.0,10112.045
2366,CUS_0x3556,30.110706709166664,288.32,3.0,2.0,2.3333333333333335,1.8181818181818181,0,0,0,0,0,1,1,0,Mechanic,44.0,18957.37
2367,CUS_0x355c,31.636113310833334,1668.49,28.0,4.0,17.0,18.545454545454547,0,0,1,0,1,1,0,1,Lawyer,31.0,18750.54
2368,CUS_0x355f,29.980375013333333,1464.16,19.0,2.0,11.0,17.90909090909091,0,0,0,1,0,0,1,0,Architect,21.0,18822.02
2369,CUS_0x3561,31.94991801666667,626.72,6.0,1.0,21.833333333333332,6.9,0,0,0,0,0,0,0,0,Developer,30.0,42032.76
2370,CUS_0x3562,30.120400420833334,63.919999999999995,5.0,2.0,10.833333333333334,1.0909090909090908,1,0,0,0,0,0,0,0,MediaManager,34.0,43436.27
2371,CUS_0x356c,31.6563146675,1402.5600000000002,22.0,2.0,22.25,18.727272727272727,1,1,0,0,0,0,0,0,Lawyer,37.0,67644.92
2372,CUS_0x3570,32.27312928333333,702.4500000000002,15.0,2.0,16.0,15.0,1,0,0,1,0,0,0,0,Mechanic,53.0,10458.16
2373,CUS_0x3582,34.77702794666667,688.1,6.0,2.0,11.666666666666666,6.7,0,0,0,0,0,0,1,1,MediaManager,26.0,126464.01
2374,CUS_0x3586,32.78763542583334,1470.22,5.0,2.0,3.9166666666666665,18.90909090909091,0,0,1,0,1,0,0,0,Lawyer,38.0,17476.72
2375,CUS_0x3592,32.056419788333336,1408.63,10.0,3.0,25.166666666666668,16.454545454545453,1,0,0,1,0,0,0,0,Manager,37.0,34739.35
2376,CUS_0x3595,31.355832940833334,371.78,11.0,4.0,0.9166666666666666,11.8,1,0,1,0,0,0,1,0,Musician,44.0,33276.28
2377,CUS_0x3597,33.508995575,1402.55,26.0,3.0,20.666666666666668,17.8,0,1,1,0,0,0,0,1,Musician,41.0,53466.6
2378,CUS_0x35a2,34.58909421833334,1175.67,1.0,3.0,7.5,12.545454545454545,0,0,0,0,0,0,0,1,Developer,19.0,114447.09
2379,CUS_0x35a4,29.92257433416667,2436.17,28.0,7.0,15.0,10.909090909090908,1,1,1,1,0,0,0,0,Engineer,39.0,81199.04
2380,CUS_0x35ac,39.138293835,1190.44,12.0,2.0,25.833333333333332,8.666666666666666,1,0,0,0,0,1,0,0,Architect,30.0,118184.92
2381,CUS_0x35b4,31.208672035000003,2352.07,22.0,3.0,33.916666666666664,23.2,0,0,0,0,1,0,1,1,Accountant,14.0,7912.96
2382,CUS_0x35b5,30.658596363333334,2593.44,25.0,6.0,45.333333333333336,22.916666666666668,1,0,0,1,0,1,1,0,Lawyer,19.0,56803.71
2383,CUS_0x35b9,33.35525950666667,4890.07,19.0,6.0,37.25,23.666666666666668,1,1,0,0,1,0,0,0,Developer,18.0,57943.41
2384,CUS_0x35ba,32.2557411375,815.62,12.0,3.0,14.583333333333334,5.818181818181818,0,1,0,0,0,0,0,1,Engineer,35.0,95287.17
2385,CUS_0x35bd,32.21462772666666,2168.54,26.0,6.0,59.666666666666664,18.75,0,1,0,1,0,1,0,1,MediaManager,34.0,16290256.0
2386,CUS_0x35c3,32.1838671775,2152.42,15.0,3.0,5.833333333333333,9.0,0,1,1,0,1,0,0,0,Musician,35.0,36379.24
2387,CUS_0x35c6,30.55050474416667,90.3,8.0,1.0,3.25,11.363636363636363,0,0,1,0,0,0,0,0,Scientist,54.0,21051.145
2388,CUS_0x35c8,29.6251819125,2691.9,21.0,7.0,56.166666666666664,19.818181818181817,1,1,0,0,0,1,1,1,Musician,18.0,73947.24
2389,CUS_0x35ca,33.26090151416667,955.32,13.0,2.0,14.583333333333334,8.166666666666666,0,1,0,1,0,0,0,0,Doctor,40.0,33980.48
2390,CUS_0x35cb,32.169832165833334,195.21,3.0,1.0,13.25,7.6,0,0,0,0,0,0,0,1,Teacher,43.0,78658.16
2391,CUS_0x35dd,30.595588334166667,2237.69,22.0,4.0,45.916666666666664,23.6,0,0,0,1,1,1,0,0,Architect,18.0,78162.72
2392,CUS_0x35e4,30.799298258333334,1298.38,23.0,4.0,17.5,20.363636363636363,1,0,0,1,1,1,0,0,Entrepreneur,38.0,14453.63
2393,CUS_0x35e6,30.21360553,2386.46,10.0,5.0,18.333333333333332,13.25,0,0,0,1,1,1,0,0,MediaManager,40.0,34625.24
2394,CUS_0x35e9,31.942209403333333,1879.9399999999998,8.0,5.0,13.833333333333334,14.583333333333334,1,1,1,0,0,0,0,1,Scientist,22.0,17805.21
2395,CUS_0x35ea,34.757538885833334,4969.21,31.0,6.0,43.0,23.916666666666668,1,1,0,0,1,1,0,1,Architect,40.0,52837.29
2396,CUS_0x35f3,31.56898223083333,741.64,5.0,2.0,9.75,7.25,1,0,0,1,0,0,0,0,Teacher,27.0,92939.49
2397,CUS_0x35f4,33.10565442916667,34.15,17.0,1.0,8.166666666666666,10.818181818181818,0,0,0,0,0,1,0,0,Manager,31.0,21131.71
2398,CUS_0x35fe,28.85079414333333,884.18,5.0,2.0,20.083333333333332,19.9,1,0,0,0,0,0,0,0,Lawyer,29.0,31429.85
2399,CUS_0x3606,32.9729964375,993.17,9.0,1.0,11.833333333333334,10.583333333333334,0,0,0,1,0,0,0,0,MediaManager,22.0,164189.48
2400,CUS_0x3608,31.941559679999997,1420.93,8.0,0.0,6.166666666666667,0.75,0,0,0,0,0,0,0,0,Teacher,46.0,17737.6
2401,CUS_0x360c,30.8179349275,89.62,12.0,3.0,20.166666666666668,19.25,0,1,0,0,0,0,0,1,Architect,54.0,12241.57
2402,CUS_0x360e,33.253535990833335,4507.0,21.0,8.0,42.25,14.636363636363637,1,1,0,0,1,1,0,1,Musician,35.0,7499.935
2403,CUS_0x3610,30.976475635,2276.26,25.0,2.0,56.333333333333336,13.090909090909092,1,0,0,0,0,0,0,0,Mechanic,15.0,7371.66
2404,CUS_0x3615,34.2202971275,1252.3,6.0,2.0,29.5,18.166666666666668,0,0,1,1,0,0,0,0,Accountant,27.0,122425.8
2405,CUS_0x361b,31.804525482499997,1413.55,11.0,1.0,9.416666666666666,5.6,0,0,0,1,0,0,0,0,Musician,24.0,42767.89
2406,CUS_0x3621,33.080594310833334,2059.36,24.0,6.0,20.583333333333332,14.0,0,1,1,0,1,1,1,1,Mechanic,21.0,28102.36
2407,CUS_0x362a,34.16638280083333,859.6,9.0,4.0,8.416666666666666,1.6,1,0,0,0,0,1,1,1,Teacher,21.0,81491.94
2408,CUS_0x362c,33.7681339325,2342.78,22.0,6.0,27.75,16.09090909090909,0,0,1,0,1,1,0,1,Lawyer,45.0,7844.045
2409,CUS_0x3631,30.484835606666667,4717.53,28.0,6.0,22.666666666666668,17.416666666666668,1,0,1,1,1,0,0,0,Mechanic,39.0,7895.62
2410,CUS_0x3634,33.98706076333333,4034.53,25.0,5.0,27.25,14.818181818181818,1,0,0,1,1,0,1,0,Writer,43.0,45706.47
2411,CUS_0x3636,30.618599534166666,1605.6500000000003,24.0,5.0,54.75,21.5,1,1,0,0,0,0,0,0,Scientist,32.0,72079.52
2412,CUS_0x3639,33.0512030575,2286.82,19.0,6.0,7.583333333333333,9.272727272727273,1,0,0,0,1,1,0,1,Accountant,18.0,19297.28
2413,CUS_0x363a,34.24401031916667,4779.68,30.0,5.0,15.25,21.916666666666668,0,1,0,0,1,0,0,1,Musician,26.0,54539.52
2414,CUS_0x363d,32.516978605,1027.83,9.0,2.0,15.416666666666666,12.454545454545455,0,0,1,0,0,0,0,0,Architect,22.0,20655.07
2415,CUS_0x3640,32.17317721333333,1478.53,7.0,4.0,10.416666666666666,41.083333333333336,1,0,0,0,0,0,1,1,Developer,38.0,15432.2
2416,CUS_0x3643,32.3346817375,260.98,11.0,1.0,22.833333333333332,16.9,0,0,0,1,0,0,0,0,Mechanic,19.0,46230.26
2417,CUS_0x3644,29.719180734166667,3643.78,19.0,9.0,38.333333333333336,21.0,0,1,1,1,1,1,1,1,Accountant,16.0,61719.9
2418,CUS_0x364f,31.386887229166664,4556.91,15.0,5.0,49.25,22.09090909090909,0,1,0,1,0,0,1,0,Accountant,23.0,20843.43
2419,CUS_0x3650,32.389691185,287.4,13.0,1.0,7.083333333333333,13.818181818181818,0,0,0,0,0,0,0,0,Journalist,38.0,60965.31
2420,CUS_0x3655,38.65548646,685.0099999999999,6.0,0.0,8.083333333333334,8.166666666666666,0,0,0,0,0,0,0,0,Lawyer,30.0,177907.72
2421,CUS_0x365a,29.73547577416667,646.47,10.0,0.0,7.166666666666667,0.6,0,0,0,0,0,0,0,0,Scientist,54.0,41345.58
2422,CUS_0x365b,30.817054971666664,2049.2,15.0,7.0,61.833333333333336,14.166666666666666,1,0,0,1,0,1,1,1,Scientist,43.0,9328.895
2423,CUS_0x365f,30.909148735000002,2323.93,19.0,2.0,14.583333333333334,12.909090909090908,1,0,0,0,0,1,0,0,Mechanic,41.0,19250.71
2424,CUS_0x3660,31.093618420833334,469.43,9.0,1.0,1.75,0.8333333333333334,0,0,0,0,0,0,0,0,Manager,39.0,77326.84
2425,CUS_0x3663,34.1000528975,1178.38,5.0,3.0,12.333333333333334,2.5555555555555554,0,0,0,0,1,0,0,0,Manager,23.0,31856.05
2426,CUS_0x366b,34.140604135833335,4519.22,16.0,8.0,45.333333333333336,19.25,1,1,1,0,0,1,1,1,Doctor,40.0,71558.72
2427,CUS_0x3672,30.40997082583333,805.64,20.0,6.0,9.666666666666666,15.166666666666666,1,1,0,1,0,1,0,1,Mechanic,38.0,70709.04
2428,CUS_0x3678,29.815813894166666,1412.45,34.0,7.0,25.416666666666668,13.88888888888889,1,0,1,0,1,0,1,1,Entrepreneur,16.0,15984.15
2429,CUS_0x367d,34.8767839975,870.6,4.0,3.0,0.5833333333333334,11.6,0,0,1,0,1,1,0,0,Entrepreneur,39.0,114467.67
2430,CUS_0x368d,34.92377184833333,1220.07,13.0,3.0,15.416666666666666,19.916666666666668,0,0,0,1,1,0,0,0,Developer,21.0,104816.56
2431,CUS_0x368f,32.19028569916667,3072.93,16.0,8.0,51.666666666666664,19.75,0,0,1,1,1,0,0,0,Mechanic,15.0,10302.89
2432,CUS_0x369d,31.836629185000003,3084.5,29.0,5.0,24.583333333333332,53.833333333333336,0,1,0,1,0,0,0,1,Manager,32.0,62380.11
2433,CUS_0x36a0,31.877658512500002,568.67,12.0,3.0,2.4166666666666665,0.75,0,1,0,0,0,0,1,1,MediaManager,52.0,35976.97
2434,CUS_0x36a1,31.735424140833334,498.81,11.0,0.0,10.5,9.181818181818182,0,0,0,0,0,0,0,0,Teacher,43.0,19214.965
2435,CUS_0x36a2,32.9168598325,4286.15,26.0,8.0,34.5,18.916666666666668,1,1,1,0,0,0,1,1,Lawyer,20.0,31318.84
2436,CUS_0x36ab,32.07720318916667,2174.16,30.0,6.0,34.666666666666664,17.083333333333332,1,1,1,0,0,0,0,1,Teacher,16.0,43241.49
2437,CUS_0x36ac,30.35456515,2579.62,7.0,6.0,14.833333333333334,11.1,1,0,1,1,0,1,0,0,Accountant,28.0,10494.44
2438,CUS_0x36ad,29.708571059999997,2242.31,19.0,7.0,30.583333333333332,15.5,1,1,0,0,1,1,1,0,Lawyer,22.0,70142.36
2439,CUS_0x36b0,30.94279392583333,43.99,8.0,4.0,2.6666666666666665,2.0,0,1,1,0,1,0,0,0,Doctor,31.0,41290.29
2440,CUS_0x36b3,31.849087390833333,1226.77,6.0,4.0,16.416666666666668,16.90909090909091,1,0,0,1,0,0,0,0,Entrepreneur,35.0,12679.725
2441,CUS_0x36b4,31.0022350975,268.81,11.0,4.0,23.75,7.4,0,1,1,0,0,0,1,0,Musician,44.0,17060.705
2442,CUS_0x36b6,32.54475367083334,1761.39,20.0,2.0,14.083333333333334,10.090909090909092,1,0,0,0,0,1,0,0,Scientist,21.0,17918.66
2443,CUS_0x36bb,36.09303745583333,668.14,15.0,2.0,9.25,16.09090909090909,1,0,0,0,0,0,0,0,Journalist,37.0,134978.24
2444,CUS_0x36c2,32.92244554083333,449.87000000000006,20.0,6.0,23.583333333333332,8.909090909090908,1,0,1,0,1,0,0,1,Accountant,39.0,97324.83
2445,CUS_0x36c4,30.587536784999998,822.5099999999999,1.0,3.0,8.75,1.1,0,1,1,0,1,0,0,0,Teacher,28.0,20817.92
2446,CUS_0x36c5,30.17069945333333,1924.3100000000002,25.0,3.0,18.416666666666668,20.125,0,1,0,1,0,0,1,0,Developer,31.0,32543.38
2447,CUS_0x36c7,32.08855902083334,878.19,10.0,2.0,21.916666666666668,14.909090909090908,0,0,0,0,0,0,1,0,Scientist,46.0,51307.1
2448,CUS_0x36d3,33.833639946666665,402.23,10.0,4.0,27.666666666666668,55.9,1,0,1,0,1,0,1,0,Teacher,35.0,108361.32
2449,CUS_0x36d4,35.116744241666666,1045.06,5.0,3.0,6.25,7.625,0,0,1,1,0,0,0,0,Architect,48.0,137097.8
2450,CUS_0x36d5,32.509032302499996,622.58,15.0,0.0,28.583333333333332,18.09090909090909,0,0,0,0,0,0,0,0,Mechanic,30.0,23679.61
2451,CUS_0x36da,33.815642320833334,563.28,12.0,3.0,3.0,5.666666666666667,0,0,0,0,1,0,0,0,Lawyer,43.0,36151.31
2452,CUS_0x36e1,32.68895040666667,2500.04,32.0,3.0,23.583333333333332,8.416666666666666,1,0,0,1,1,0,0,0,Journalist,35.0,20364.57
2453,CUS_0x36eb,30.329821371666668,3651.67,29.0,7.0,59.5,14.636363636363637,0,1,1,1,0,1,0,0,Scientist,15.0,9834.755
2454,CUS_0x36ec,32.7821259825,2482.73,16.0,5.0,26.166666666666668,18.583333333333332,0,0,1,0,1,0,0,0,Accountant,32.0,31700.3
2455,CUS_0x36ed,31.529981043333333,1909.79,21.0,5.0,57.833333333333336,20.0,0,0,0,0,1,0,1,0,Developer,33.0,28452.8
2456,CUS_0x36ee,31.887517783333333,1086.11,8.0,2.0,25.916666666666668,9.1,1,0,0,0,0,0,0,0,Teacher,47.0,14842.65
2457,CUS_0x36f2,32.66041416833333,189.59,15.0,1.0,27.583333333333332,15.181818181818182,0,0,1,0,0,0,0,0,Scientist,40.0,15366.215
2458,CUS_0x36f3,33.6220837575,197.09,20.0,2.0,20.0,14.88888888888889,0,0,0,1,0,0,0,0,Architect,39.0,57786.48
2459,CUS_0x36f7,33.10342954666667,2684.22,27.0,8.0,50.5,24.1,1,0,0,0,1,0,1,1,MediaManager,25.0,14616.91
2460,CUS_0x36f9,32.2114477775,106.83,3.0,3.0,11.833333333333334,49.0,0,1,1,0,0,0,0,0,Developer,47.0,82065.16
2461,CUS_0x36fb,31.66696512333333,3373.1299999999997,17.0,8.0,47.333333333333336,15.0,0,1,1,1,0,1,1,0,Lawyer,32.0,20501.67
2462,CUS_0x36fd,30.250884098333334,1466.97,25.0,7.0,10.416666666666666,8.454545454545455,1,1,0,1,1,0,1,0,Doctor,18.0,20864.93
2463,CUS_0x36ff,33.553086693333334,984.91,19.0,5.0,27.916666666666668,15.083333333333334,0,1,1,0,1,0,0,1,Architect,29.0,45780.86
2464,CUS_0x3702,30.785795947500002,265.86,20.0,0.0,19.0,14.818181818181818,0,0,0,0,0,0,0,0,Journalist,40.0,19078.93
2465,CUS_0x3708,30.364805540000003,1653.18,25.0,7.0,55.5,7.666666666666667,1,0,1,0,1,1,0,0,Writer,27.0,59304.08
2466,CUS_0x3709,31.796213310833334,3583.51,17.0,6.0,32.583333333333336,23.272727272727273,1,1,0,0,1,0,1,1,Writer,26.0,18967.25
2467,CUS_0x370c,33.140100249999996,1413.88,20.0,7.0,17.833333333333332,20.083333333333332,1,1,0,1,1,1,0,0,MediaManager,29.0,65085.76
